arm,kind,tau,target,family,init,cell,seed,budget,virtual_batch,warm_fraction,planned_steps,completed_steps,wall_seconds,generator_forward_calls,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts,ed2,sw1,weighted_reach,mass_l1,event_time,censored,diverged
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,0,0.0,400,400,0.4704516999918269,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.01733915690849286,0.18151827360754322,0.86,0.173515625,400,1,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,0,0.0,400,400,0.5663004999951227,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.028980088516761038,0.19559950859384642,1.0,0.21894531250000004,400,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,400,400,0.6860191000014311,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.03498222939072537,0.19194486981395595,0.86,0.2665234375,400,1,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,0,0.0,400,400,0.7671514999965439,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02417857160259551,0.20848349064140625,0.86,0.392890625,400,1,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,0,0.0,400,400,0.6984781000064686,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.03467430286013995,0.22478367367910124,1.0,0.27199218750000004,400,0,0
pulse-M1024-f0.70-p16-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,1024,0.7,400,400,0.32553780000307597,655,83840,66432,66432,3932160,819456.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02288557889138776,0.16171232010486566,1.0,0.12363281250000002,150,0,0
pulse-M1024-f0.70-p16-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,1024,0.7,400,400,0.35048140000435524,655,83840,66432,66432,3932160,819456.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.017445958567940067,0.16257135607760617,1.0,0.10750000000000001,100,0,0
pulse-M1024-f0.70-p16-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,1024,0.7,400,400,0.416409699988435,655,83840,66432,66432,3932160,819456.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.022570639283364224,0.16508192988949277,1.0,0.152265625,100,0,0
pulse-M1024-f0.70-p4-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,1024,0.7,400,400,0.6527740000019548,1450,185600,113920,113920,3932160,1809920.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.023818479159968486,0.15631795371279159,1.0,0.10703125000000002,100,0,0
pulse-M1024-f0.70-p4-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,1024,0.7,400,400,0.5215545999963069,1450,185600,113920,113920,3932160,1809920.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.020181484210961997,0.16775713864725628,1.0,0.095,100,0,0
pulse-M1024-f0.70-p4-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,1024,0.7,400,400,0.5301599999947939,1450,185600,113920,113920,3932160,1809920.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.019121674346569195,0.17060651871412325,1.0,0.12296874999999999,100,0,0
pulse-M1024-f0.70-p8-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,1024,0.7,400,400,0.3427795000025071,925,118400,82560,82560,3932160,1155840.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.024345579619064583,0.16468396557242862,1.0,0.12460937500000002,150,0,0
pulse-M1024-f0.70-p8-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,1024,0.7,400,400,0.344443299996783,925,118400,82560,82560,3932160,1155840.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.017634140435811574,0.16746773803044857,1.0,0.11433593750000001,100,0,0
pulse-M1024-f0.70-p8-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,1024,0.7,400,400,0.4452919000032125,925,118400,82560,82560,3932160,1155840.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02164441261638439,0.16483656665877172,1.0,0.140703125,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.7,400,400,0.36536910000722855,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02083966037519369,0.15952076006799348,1.0,0.11777343750000002,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,0,0.7,400,400,0.22955419999198057,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.013503729310657242,0.1514362225211519,1.0,0.129453125,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,0,0.7,400,400,0.3261902999947779,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.020931325057341077,0.16660808419136308,1.0,0.14777343750000002,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,1024,0.7,400,400,1.1734408999909647,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.0218105285562058,0.16060275866445214,1.0,0.0629296875,150,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,1,update,1024,0.7,400,400,1.115514000004623,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.014881819662576845,0.14654499107730887,1.0,0.038007812500000016,50,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,2,update,1024,0.7,400,400,1.1667335999954958,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.017326698644466898,0.16098890058623225,1.0,0.11542968749999999,100,0,0
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,400,400,0.7619387000013376,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.0213053085394046,0.14993552908655305,1.0,0.0909375,100,0,0
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,400,400,0.8580231000087224,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02161325667545766,0.16689334267170228,1.0,0.0867578125,100,0,0
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,400,400,0.7125883999979123,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015347944644719336,0.16918358912683618,1.0,0.0760546875,100,0,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,400,400,0.8115614999987883,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.021286563840472006,0.159203623451508,1.0,0.06890625,100,0,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,400,400,0.8369566999899689,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.021510582012495227,0.15442500836626158,1.0,0.104609375,100,0,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,400,400,0.7224272000021301,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015018158678531845,0.14125246507316874,1.0,0.06085937499999999,100,0,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,400,400,0.8885209000000032,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02362799290929729,0.15594146941865486,1.0,0.11976562499999999,150,0,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,400,400,0.8357300999923609,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.022591253062664407,0.1634037120107165,1.0,0.108984375,100,0,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,400,400,0.6965696999977808,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.013929365592762588,0.1509437279036196,1.0,0.101875,100,0,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,400,400,0.6314895999967121,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02809043372425113,0.17383900795393642,1.0,0.17515624999999999,150,0,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,400,400,0.8575455999962287,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.025036642272212806,0.17470132825288462,1.0,0.15765625,150,0,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,400,400,0.7832103999971878,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.018894039818777353,0.18159712266850545,1.0,0.14191406250000002,100,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,400,400,0.6743467999913264,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.07531297180913898,0.3580063806415123,0.91,0.501484375,300,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.0,400,400,0.773041500011459,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.05526832315328334,0.2883658175485353,0.91,0.39675781250000003,250,0,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.0,400,400,0.744516199993086,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.04657996088173477,0.28513529384299097,0.91,0.40066406250000003,150,0,0
pulse-M1024-f0.70-p16-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,1024,0.7,400,400,0.4321715999976732,655,83840,66432,66432,3932160,819456.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02344909632605363,0.1577576722243122,1.0,0.1003125,100,0,0
pulse-M1024-f0.70-p16-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,1024,0.7,400,400,0.3782235000107903,655,83840,66432,66432,3932160,819456.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.017197460617468963,0.14989543204269187,1.0,0.0808984375,100,0,0
pulse-M1024-f0.70-p16-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,1024,0.7,400,400,0.2945384000049671,655,83840,66432,66432,3932160,819456.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.016885707403574424,0.15885331869427105,1.0,0.0805078125,100,0,0
pulse-M1024-f0.70-p4-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,1024,0.7,400,400,0.5748750000057044,1450,185600,113920,113920,3932160,1809920.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.023926730817428687,0.15779538927767336,1.0,0.0973828125,100,0,0
pulse-M1024-f0.70-p4-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,1024,0.7,400,400,0.4999911999912001,1450,185600,113920,113920,3932160,1809920.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.021979466620596577,0.1504854668672379,1.0,0.07667968750000001,100,0,0
pulse-M1024-f0.70-p4-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,1024,0.7,400,400,0.564406700010295,1450,185600,113920,113920,3932160,1809920.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.016651450409962187,0.15231151214719266,1.0,0.10023437499999999,100,0,0
pulse-M1024-f0.70-p8-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,1024,0.7,400,400,0.4539039999945089,925,118400,82560,82560,3932160,1155840.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02384403064674867,0.15171148314057828,1.0,0.0794140625,100,0,0
pulse-M1024-f0.70-p8-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,1024,0.7,400,400,0.5101991999981692,925,118400,82560,82560,3932160,1155840.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02129826372366006,0.15341691118038905,1.0,0.08714843749999998,100,0,0
pulse-M1024-f0.70-p8-u,pulse,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,1024,0.7,400,400,0.41599629999836907,925,118400,82560,82560,3932160,1155840.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.016206795649741812,0.15330332359032123,1.0,0.0969921875,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.7,400,400,0.2539126000046963,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.024983469263369917,0.1516477509745107,1.0,0.084296875,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,0,0.7,400,400,0.3900006000039866,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.022571213554384517,0.15369640608985854,1.0,0.09046874999999999,100,0,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,0,0.7,400,400,0.3332418000063626,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.01775071534374395,0.17100047522228454,1.0,0.08890624999999999,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,1024,0.7,400,400,1.2136754999955883,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.019289889363687474,0.14624785604924515,1.0,0.07796875,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,1,update,1024,0.7,400,400,1.183594299989636,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.018409100831193292,0.14632152440243784,1.0,0.06507812499999999,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,2,update,1024,0.7,400,400,1.0983951999951387,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.012626465364279804,0.15203465030352062,1.0,0.09769531249999999,100,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,400,400,0.7345316999999341,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.00698254228486217,0.10761615133457396,1.0,0.08265625,50,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,1,update,0,0.0,400,400,0.5652319999935571,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.01144912618826166,0.13290996543752454,1.0,0.10882812499999998,50,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,2,update,0,0.0,400,400,0.6373298999969848,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.008853221410830114,0.12559584292212192,1.0,0.06218749999999999,50,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,400,400,0.6705997999961255,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.007998268918559592,0.10781681849376823,1.0,0.04347656249999997,50,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,1,update,0,0.0,400,400,0.7100111000036122,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.010567867330815828,0.12210743787341764,1.0,0.10195312500000002,50,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,2,update,0,0.0,400,400,0.7804158000071766,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.016844486656792057,0.11268970288132,1.0,0.08820312499999998,50,0,0
