arm,kind,target,family,dimension,replication,initialization,learning_rate_multiplier,learning_rate,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,atlas_build_seconds,evaluation_generator_examples,model_parameters
paper-neural,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,16.0,0.016,0.05013182982458986,0.11702612029557817,0.16329587083961444,0.9382306337356567,3.4844954035698708,1.0,0.0908203125,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6631403999999748,0.0,2048,6288
minibatch-sw,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,16.0,0.016,0.10863440407358915,0.16477837367766568,0.2007959098696641,0.9553220272064209,4.015519161726565,1.0,0.1630859375,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9679728999981307,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,32.0,0.032,0.12265690549649833,0.17021917057043726,0.20868320916808814,1.01015043258667,4.405369696746005,1.0,0.13671875,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.37467210000613704,0.09563589999743272,2048,6288
kll-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,32.0,0.032,0.13857383948679036,0.18153238567436453,0.20796809622824095,1.01862370967865,4.71821735684745,1.0,0.12109375,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.31644569999480154,0.09331239999301033,2048,6288
kll-small-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,16.0,0.016,0.10880028973089395,0.1678637001661068,0.16593160288936742,0.9922479391098022,4.158462891457469,1.0,0.1435546875,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.46054970000113826,0.09331239999301033,2048,6288
kll-paper-hybrid,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,32.0,0.032,0.09793798697331013,0.1531267572238609,0.21503968368710422,0.9591098427772522,4.455416032572482,1.0,0.044921875,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.7731447999976808,0.09331239999301033,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,nan,nan,0.09160062164906613,0.1515855147451659,0.036650932260922454,0.9971389856902975,6.661419872476044,1.0,0.03125,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.251315200002864,0.09563589999743272,0,0
paper-neural,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,broad,16.0,0.016,0.04293524865598286,0.10595283774304315,0.1442797783243275,0.9518998861312866,3.526734174176178,1.0,0.087890625,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7372886000011931,0.0,2048,6288
minibatch-sw,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,broad,16.0,0.016,0.10076720063841726,0.1496893721341726,0.18989022426170724,0.9332327842712402,4.225003956863441,1.0,0.1689453125,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.185017699994205,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,broad,32.0,0.032,0.17107795734693632,0.19729545891153627,0.20227098066986754,0.9377062320709229,6.09873191690951,1.0,0.1552734375,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.3176270999974804,0.09563589999743272,2048,6288
kll-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,broad,32.0,0.032,0.17574840692961757,0.19931583275505518,0.2015957151598335,0.9485885500907898,6.121753951922866,1.0,0.162109375,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.2923603000017465,0.09331239999301033,2048,6288
kll-small-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,broad,16.0,0.016,0.12637124161142665,0.17791802284573907,0.1838072615076212,0.9354909062385559,4.6862951196211196,1.0,0.0703125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.5914746999987983,0.09331239999301033,2048,6288
kll-paper-hybrid,neural,NPR-d16-balanced-gmm,balanced-gmm,16,0,broad,32.0,0.032,0.09030302520677758,0.15406998012510517,0.2040402182971795,1.0364528894424438,4.943414474337956,1.0,0.1005859375,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.8238935999979731,0.09331239999301033,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-balanced-gmm,balanced-gmm,16,0,broad,nan,nan,0.12025235108409227,0.1799020467305149,0.037647859771825117,0.9970945788884491,7.458196105460505,1.0,0.04296875,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2321866999991471,0.09563589999743272,0,0
paper-neural,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,concentrated,16.0,0.016,0.06991398769812562,0.13631637727597012,0.18650281565867263,0.9100862145423889,3.450555790251139,1.0,0.1396484375,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7574330999996164,0.0,2048,6288
minibatch-sw,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,concentrated,16.0,0.016,0.11340257598765291,0.1671979021904344,0.18811741861910222,0.9709505438804626,4.441416525696123,1.0,0.0517578125,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9501835000046412,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,concentrated,32.0,0.032,0.129500973563081,0.19118113671205472,0.1952849988913529,1.0125147104263306,4.448156448829155,1.0,0.1201171875,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.30409169999620644,0.07847710000351071,2048,6288
kll-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,concentrated,32.0,0.032,0.12878871086039645,0.191096857641598,0.19545400613522218,1.011790156364441,4.47532846340585,1.0,0.12109375,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.33092559999931837,0.07447099999990314,2048,6288
kll-small-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,concentrated,16.0,0.016,0.15404958532467106,0.19978280034689389,0.20108302083332508,1.0304696559906006,4.090629727647597,1.0,0.1689453125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.5680477999994764,0.07447099999990314,2048,6288
kll-paper-hybrid,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,concentrated,32.0,0.032,0.11535493793261686,0.17346846338589325,0.22101039747042708,0.9890119433403015,3.9471649324635796,1.0,0.1337890625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.7920210000011139,0.07447099999990314,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-balanced-gmm,balanced-gmm,16,1,concentrated,nan,nan,0.1044041967462146,0.1688755399456157,0.042539914407464574,0.9970767832252316,7.745456464294158,1.0,0.03515625,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2688819999966654,0.07847710000351071,0,0
paper-neural,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,broad,16.0,0.016,0.06520092787114429,0.13045397979830384,0.1777356551843359,0.9424214959144592,3.5799796145919185,1.0,0.126953125,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6831711000049836,0.0,2048,6288
minibatch-sw,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,broad,16.0,0.016,0.12111318158576623,0.17262774232320963,0.21035867908944014,1.0008639097213745,4.158461651598177,1.0,0.1748046875,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0073913000014727,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,broad,32.0,0.032,0.11013935495928528,0.16059067351436562,0.19304527107997552,0.9626572728157043,5.424898490429383,1.0,0.09375,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.30203769999934593,0.07847710000351071,2048,6288
kll-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,broad,32.0,0.032,0.1124047495050089,0.16162609129063116,0.19440034467918524,0.9636660218238831,5.443694703204438,1.0,0.0947265625,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.34325430000171764,0.07447099999990314,2048,6288
kll-small-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,broad,16.0,0.016,0.1160154941520588,0.1666171762215717,0.19364089851384195,0.978204607963562,3.9353749277877808,1.0,0.244140625,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.4739999000012176,0.07447099999990314,2048,6288
kll-paper-hybrid,neural,NPR-d16-balanced-gmm,balanced-gmm,16,1,broad,32.0,0.032,0.0890198563347866,0.1441063267357757,0.20458127086630065,1.0156598091125488,4.021656573135445,1.0,0.0634765625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.7798269999984768,0.07447099999990314,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-balanced-gmm,balanced-gmm,16,1,broad,nan,nan,0.12746192777091458,0.18693082705743153,0.0422977763082213,0.9970664331207989,7.731381241023326,1.0,0.10546875,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2558171999990009,0.07847710000351071,0,0
paper-neural,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,concentrated,16.0,0.016,0.044520625438097206,0.10261838369639545,0.1498858615468283,0.9069045186042786,3.509002051665228,1.0,0.044921875,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6809569000033662,0.0,2048,6288
minibatch-sw,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,concentrated,16.0,0.016,0.12497923490216944,0.17280446987937295,0.1867696632192424,0.9363142251968384,4.64210821275951,1.0,0.0693359375,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8813231000021915,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,concentrated,32.0,0.032,0.2038121052788009,0.23817044201759058,0.21138310497889776,1.0079375505447388,3.7004654306356266,1.0,0.2265625,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.21620890000485815,0.08498020000115503,2048,6288
kll-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,concentrated,32.0,0.032,0.20623914902033835,0.24112075382658663,0.21189601813265668,1.0091397762298584,3.667682436815479,1.0,0.2412109375,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.23368330000084825,0.06924350000190316,2048,6288
kll-small-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,concentrated,16.0,0.016,0.10669038128262631,0.1679411278820991,0.18180417321292555,1.068277359008789,3.651001025368376,1.0,0.0830078125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.3788836000021547,0.06924350000190316,2048,6288
kll-paper-hybrid,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,concentrated,32.0,0.032,0.15478043202250458,0.19173268924364717,0.22902124632440338,0.902051568031311,3.6290520311726207,1.0,0.2265625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.535974400001578,0.06924350000190316,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-balanced-gmm,balanced-gmm,16,2,concentrated,nan,nan,0.10945924133671259,0.17092405287485973,0.038302732824911846,0.9972367987312688,7.358219153011351,1.0,0.046875,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2128891999964253,0.08498020000115503,0,0
paper-neural,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,broad,16.0,0.016,0.05243257799661283,0.11437197800213089,0.15395913164428088,0.9215323328971863,3.750547157935356,1.0,0.0625,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.48801860000094166,0.0,2048,6288
minibatch-sw,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,broad,16.0,0.016,0.15009656613316746,0.1899726558864748,0.19353432871904863,0.9280762076377869,5.124774126106636,1.0,0.1650390625,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.73227659999975,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,broad,32.0,0.032,0.177731460953793,0.21288741651255705,0.19723598223125816,0.9600169062614441,5.8146536183116035,1.0,0.1376953125,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.1986112000013236,0.08498020000115503,2048,6288
kll-atlas-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,broad,32.0,0.032,0.1760779749330803,0.210339489539836,0.19797551449373674,0.9549446105957031,5.703552212304416,1.0,0.1435546875,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.20174799999949755,0.06924350000190316,2048,6288
kll-small-rsr,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,broad,16.0,0.016,0.1407964573101106,0.1902529721435533,0.18406912578569906,0.9977312684059143,4.727775692942345,1.0,0.1943359375,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.35456210000120336,0.06924350000190316,2048,6288
kll-paper-hybrid,neural,NPR-d16-balanced-gmm,balanced-gmm,16,2,broad,32.0,0.032,0.09718900381534024,0.1553571650470448,0.21057356884513093,1.0376948118209839,4.241747828790361,1.0,0.140625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.5115579999983311,0.06924350000190316,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-balanced-gmm,balanced-gmm,16,2,broad,nan,nan,0.12520936638210678,0.17839102603484994,0.040327659322769376,0.9971516726327818,7.544647116608125,1.0,0.0703125,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.22493910000048345,0.08498020000115503,0,0
paper-neural,neural,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,16.0,0.016,0.052380262353354023,0.19017503740321115,0.4715000482172737,0.7375377416610718,3.6753498688727673,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.555173200002173,0.0,2048,4740
minibatch-sw,neural,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,16.0,0.016,0.04239971801549691,0.17153982651339697,0.31890757069144654,0.8661534190177917,2.902850974550636,1.0,0.024804687500000047,0.012402343750000003,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.74677789999987,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,32.0,0.032,0.0697264099131778,0.2108942616051075,0.33930438096994286,0.9324830174446106,2.540740272586536,1.0,0.023828125000000047,0.011914062500000003,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.3261123000047519,0.07301970000116853,2048,4740
kll-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,32.0,0.032,0.06867469079821964,0.20893419613528408,0.33841878317451696,0.9293007850646973,2.5278148456888547,1.0,0.021875000000000047,0.010937500000000003,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.2293500000014319,0.06082290000631474,2048,4740
kll-small-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,16.0,0.016,0.02719745107260918,0.13985059631972444,0.27109652074285706,0.9327216148376465,3.367774629298537,1.0,0.03945312500000005,0.019726562500000003,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.4103425000066636,0.06082290000631474,2048,4740
kll-paper-hybrid,neural,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,32.0,0.032,0.053730315646291604,0.1845485127746303,0.3332459623535086,0.8967863917350769,2.3825059479056083,1.0,0.03359375000000005,0.016796875000000003,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7266181000013603,0.06082290000631474,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,nan,nan,0.0028317634514705148,0.04573425539273699,0.10994642288356676,0.9958312826313285,2.834215821687526,1.0,0.005468749999999953,0.0027343749999999972,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.1840342000068631,0.07301970000116853,0,0
paper-neural,neural,NPR-d4-rare-gmm,rare-gmm,4,0,broad,16.0,0.016,0.056218357938021324,0.19698744086097975,0.4921140453438294,0.7214642763137817,3.5096544253197206,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5753694999948493,0.0,2048,4740
minibatch-sw,neural,NPR-d4-rare-gmm,rare-gmm,4,0,broad,16.0,0.016,0.03838961732475754,0.1548546467925631,0.30886012829191134,0.9051422476768494,3.190557617483894,1.0,0.03847656250000005,0.019238281250000003,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8381678000005195,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,0,broad,32.0,0.032,0.05220377085586536,0.18826548370137017,0.32374258008999585,1.0237936973571777,2.6800165217707637,1.0,0.015039062500000047,0.007519531250000003,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.23809890000120504,0.07301970000116853,2048,4740
kll-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,0,broad,32.0,0.032,0.05363362100045199,0.19099995131101877,0.3279391908990837,1.0222617387771606,2.595728227438728,1.0,0.019921875000000047,0.009960937500000003,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.2396560999986832,0.06082290000631474,2048,4740
kll-small-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,0,broad,16.0,0.016,0.05846655849169169,0.2003797116550922,0.3036010849299341,1.0907198190689087,2.6521381549221728,1.0,0.06406249999999995,0.03203125,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.4139165000015055,0.06082290000631474,2048,4740
kll-paper-hybrid,neural,NPR-d4-rare-gmm,rare-gmm,4,0,broad,32.0,0.032,0.055675002050145306,0.19578770104762439,0.3577153447093543,0.8997113108634949,2.83360977830904,0.5,0.07460937500000005,0.0373046875,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.6463700000022072,0.06082290000631474,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-rare-gmm,rare-gmm,4,0,broad,nan,nan,0.002991896256606452,0.046374634167590516,0.10930062494468495,0.9958472548672193,2.834885099843961,1.0,0.005468749999999953,0.0027343749999999972,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.20619879999867408,0.07301970000116853,0,0
paper-neural,neural,NPR-d4-rare-gmm,rare-gmm,4,1,concentrated,16.0,0.016,0.03629017232911114,0.1563842932407964,0.40454251811353487,0.7356247305870056,3.3393513883643977,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.586078100001032,0.0,2048,4740
minibatch-sw,neural,NPR-d4-rare-gmm,rare-gmm,4,1,concentrated,16.0,0.016,0.04310327629631239,0.1705431690530023,0.23992173998859845,0.9100318551063538,2.4420236990904036,1.0,0.0015624999999999528,0.0007812499999999972,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8383943000008003,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,1,concentrated,32.0,0.032,0.057643968375499455,0.18976968222953305,0.2970053615002158,0.9493485689163208,2.28627258165433,1.0,0.03378906249999995,0.016894531249999997,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.28955190000124276,0.07647859999997308,2048,4740
kll-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,1,concentrated,32.0,0.032,0.05807338130759998,0.19053654613884405,0.2912352391596341,0.938606858253479,2.180059365686611,1.0,0.05624999999999995,0.028124999999999997,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.2807251999984146,0.06612090000271564,2048,4740
kll-small-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,1,concentrated,16.0,0.016,0.05695599374004434,0.17554212633392813,0.2439680074813964,0.8889142274856567,2.447625861203522,1.0,0.018164062499999953,0.009082031249999997,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.44823310000356287,0.06612090000271564,2048,4740
kll-paper-hybrid,neural,NPR-d4-rare-gmm,rare-gmm,4,1,concentrated,32.0,0.032,0.0659027676590469,0.19283177458731748,0.29615415692152935,1.010423183441162,2.0830404904035684,1.0,0.028906249999999953,0.014453124999999997,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7073882999975467,0.06612090000271564,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-rare-gmm,rare-gmm,4,1,concentrated,nan,nan,0.0025598794256675994,0.037779651792938025,0.049224836346577636,0.9934007583001475,2.7643263958688755,1.0,0.0015624999999999528,0.0007812499999999972,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.2260236999936751,0.07647859999997308,0,0
paper-neural,neural,NPR-d4-rare-gmm,rare-gmm,4,1,broad,16.0,0.016,0.035463878155443496,0.1593296472001619,0.4240873034454012,0.718424379825592,3.567431698369602,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.654137500001525,0.0,2048,4740
minibatch-sw,neural,NPR-d4-rare-gmm,rare-gmm,4,1,broad,16.0,0.016,0.04782815925633788,0.17876661248618253,0.3375124523950489,0.8183252811431885,2.971589559741326,0.5,0.08535156250000005,0.04267578125,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8326541999995243,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,1,broad,32.0,0.032,0.07653238395782935,0.21285321848574,0.32323212613136726,0.9671446084976196,2.777737750812573,1.0,0.004492187499999953,0.0022460937499999972,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.2490999000001466,0.07647859999997308,2048,4740
kll-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,1,broad,32.0,0.032,0.08213626956839004,0.21904998123452943,0.3322448291956257,0.9626424908638,2.6542343570710116,1.0,0.011132812500000047,0.005566406250000003,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.24555880000116304,0.06612090000271564,2048,4740
kll-small-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,1,broad,16.0,0.016,0.04014231951073999,0.15118638098176934,0.24798128948277617,0.9821442365646362,2.316889980512005,1.0,0.05527343749999995,0.027636718749999997,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.45011770000564866,0.06612090000271564,2048,4740
kll-paper-hybrid,neural,NPR-d4-rare-gmm,rare-gmm,4,1,broad,32.0,0.032,0.054947983025801506,0.18664486727917937,0.33596260006850215,0.8812625408172607,2.7631428447147433,0.5,0.07656250000000005,0.03828125,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7386334999973769,0.06612090000271564,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-rare-gmm,rare-gmm,4,1,broad,nan,nan,0.002411626046490589,0.03623570879482274,0.05279610307061976,0.9933509430352138,2.7758951681488417,1.0,0.005468749999999953,0.0027343749999999972,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.19529450000118231,0.07647859999997308,0,0
paper-neural,neural,NPR-d4-rare-gmm,rare-gmm,4,2,concentrated,16.0,0.016,0.03995049201479706,0.1715914016519847,0.45129767652372477,0.718246340751648,3.347518803333734,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.690422400002717,0.0,2048,4740
minibatch-sw,neural,NPR-d4-rare-gmm,rare-gmm,4,2,concentrated,16.0,0.016,0.036802813742213836,0.1444895291801264,0.19695854890111808,0.975928544998169,2.709833702928457,1.0,0.028906249999999953,0.014453124999999997,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9502845000024536,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,2,concentrated,32.0,0.032,0.043231523794294624,0.17382944697966551,0.3242701132431602,0.931052565574646,2.773522261983644,0.5,0.05605468750000005,0.028027343750000003,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.30140270000265446,0.07398479999392293,2048,4740
kll-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,2,concentrated,32.0,0.032,0.044486306112086815,0.17765632043820445,0.3151802237318713,0.9526007771492004,2.9121627887621218,1.0,0.04335937500000005,0.021679687500000003,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.29615650000050664,0.07773559999623103,2048,4740
kll-small-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,2,concentrated,16.0,0.016,0.024996380743791846,0.12445527068039437,0.19277265873287827,1.0414329767227173,2.067774748256991,1.0,0.06601562499999995,0.0330078125,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.4924324000021443,0.07773559999623103,2048,4740
kll-paper-hybrid,neural,NPR-d4-rare-gmm,rare-gmm,4,2,concentrated,32.0,0.032,0.05035556097100358,0.19562373470324065,0.36150425655438495,0.9425411820411682,3.155176997276382,0.5,0.09023437500000005,0.0451171875,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.7211329999990994,0.07773559999623103,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-rare-gmm,rare-gmm,4,2,concentrated,nan,nan,0.002116980347341091,0.036993352932170834,0.08124032188578005,0.9950070245901809,2.795494217308762,1.0,0.002343750000000047,0.0011718750000000028,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.189219799998682,0.07398479999392293,0,0
paper-neural,neural,NPR-d4-rare-gmm,rare-gmm,4,2,broad,16.0,0.016,0.04624500379267271,0.1806530924375759,0.46633896105370287,0.6969165802001953,3.448650898790165,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6784935000032419,0.0,2048,4740
minibatch-sw,neural,NPR-d4-rare-gmm,rare-gmm,4,2,broad,16.0,0.016,0.0603897419321191,0.1825979929197377,0.2752106277653042,0.8901734948158264,2.3205456143627945,1.0,0.007421874999999953,0.0037109374999999972,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9426709000035771,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-rare-gmm,rare-gmm,4,2,broad,32.0,0.032,0.07702831688242284,0.21033212998725284,0.3392565932175475,0.9639086127281189,2.8700479067783733,1.0,0.019921875000000047,0.009960937500000003,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.2898676999975578,0.07398479999392293,2048,4740
